**ID**,**Consumer-ID**,**Transaction Timestamp**,**Payment Amount**,**Consumption**
ORDER_0DA25EEC27,USER_F9575C319CAE,2023-05-16 05:27:31,200.0,27.25
ORDER_F7E5137482,USER_FC2518A1C2D0,2023-05-15 23:06:34,257.0,35.01
ORDER_EDA0F28522,USER_938478C292A0,2023-05-15 21:11:27,200.0,27.25
ORDER_246E423C00,USER_BB1584C994B5,2023-05-15 20:50:34,45.0,6.13
ORDER_D9E9E39E80,USER_090A32046213,2023-05-15 20:07:35,180.0,24.52
ORDER_5B51115FA4,USER_73E0E8E63BCE,2023-05-15 19:59:01,289.0,39.37
ORDER_5DFDB0E0CF,USER_1F91033BF684,2023-05-15 19:50:13,98.99,13.49
ORDER_C12CDD172C,USER_F909A83D0F4D,2023-05-15 19:26:18,330.0,44.96
ORDER_5FE11E6077,USER_E6D2B31F17B0,2023-05-15 19:14:45,315.0,42.92
ORDER_B7E467D9C2,USER_B83613A6061F,2023-05-15 18:34:51,100.0,13.62
ORDER_5129023198,USER_13743EE084D5,2023-05-15 18:34:20,300.0,40.87
ORDER_0DDAC3780B,USER_96099D6A90A0,2023-05-15 18:23:03,149.0,20.3
ORDER_1BE56D142B,USER_11F1CCF5431E,2023-05-15 18:11:25,300.0,40.87
ORDER_1A28359F50,USER_022E19510286,2023-05-15 18:08:22,306.0,41.69
ORDER_3AC72BC2D8,USER_4AF38A29A531,2023-05-15 17:52:45,295.0,40.19
ORDER_4D26AF23E1,USER_963EAF5F8093,2023-05-15 17:52:06,275.2,37.49
ORDER_91F41C6692,USER_67F00EFCE910,2023-05-15 17:41:41,200.0,27.25
ORDER_7FB6F9B20A,USER_EEE6771BBE1E,2023-05-15 17:27:54,200.0,27.25
ORDER_4950695B3A,USER_76C702610BD5,2023-05-15 17:17:47,269.0,36.65
ORDER_CEB9324378,USER_8DD247FAEA55,2023-05-15 17:16:13,200.0,27.25
ORDER_4736E9E5EA,USER_C5B0AFBC7ACC,2023-05-15 16:55:18,360.0,49.05
ORDER_C22DA03EB8,USER_6112EF2CD289,2023-05-15 16:52:50,218.0,29.7
ORDER_8B82E22B08,USER_E63A368E957C,2023-05-15 16:50:01,398.0,54.22
ORDER_6C986277E6,USER_FC71FA08CDA2,2023-05-15 16:44:19,100.0,13.62
ORDER_982D78CF8D,USER_230B31B4AE50,2023-05-15 16:32:56,182.0,24.8
ORDER_E6E4079F96,USER_57D18F2450D1,2023-05-15 16:14:24,100.0,13.62
ORDER_D15B79BFD3,USER_7003300792E6,2023-05-15 16:12:42,200.0,27.25
ORDER_9C7D0F937B,USER_A1B8BDFF183E,2023-05-15 15:57:08,200.0,27.25
ORDER_2FD8D76A89,USER_57A2472E7C55,2023-05-15 15:37:10,220.0,29.97
ORDER_A0A3C50B1A,USER_C7E31FDD7766,2023-05-15 15:34:40,200.0,27.25
ORDER_F5E2DC617E,USER_9EEB574FFD25,2023-05-15 15:33:34,235.0,32.02
ORDER_4A930F7FE0,USER_C3CD54277341,2023-05-15 15:02:22,283.0,38.56
ORDER_818183B45E,USER_D84E2F9E1AD3,2023-05-15 14:55:34,200.0,27.25
ORDER_669DBBBD9B,USER_9B0C98CBBD3E,2023-05-15 14:55:10,439.0,59.81
ORDER_0D33827703,USER_C38A5BC5A4C4,2023-05-15 14:39:38,100.0,13.62
ORDER_78CEF09C9E,USER_2EC8C256FE11,2023-05-15 14:30:34,222.0,30.25
ORDER_0348DD1DC0,USER_1EF965BBE72D,2023-05-15 14:18:58,200.0,27.25
ORDER_CA5FD6EE6A,USER_E5DE64D56B33,2023-05-15 14:14:41,365.0,49.73
ORDER_A9D623A278,USER_59EF2C38A39C,2023-05-15 14:01:29,200.0,27.25
ORDER_8152A13236,USER_8879EA0E3B23,2023-05-15 13:43:55,305.0,41.55
ORDER_0026C43ACB,USER_A80134E1E482,2023-05-15 13:36:25,207.0,28.2
ORDER_D7D46B2FB2,USER_867B461725E1,2023-05-15 13:36:10,100.0,13.62
ORDER_DCED3445AD,USER_D76C1CF3F004,2023-05-15 13:07:22,137.0,18.66
ORDER_EA8429D5A8,USER_D1209A9E2B20,2023-05-15 12:57:37,200.0,27.25
ORDER_326EB959E2,USER_8821452F2925,2023-05-15 12:40:42,320.0,43.6
ORDER_BCB7EB23C9,USER_C65160FEE5E9,2023-05-15 12:30:57,296.0,40.33
ORDER_AF480D4E20,USER_A807BBF14AC9,2023-05-15 12:11:22,355.0,48.37
ORDER_B67CBDCBA1,USER_EBBE79F81674,2023-05-15 12:06:28,280.0,38.15
ORDER_EFC1CA3409,USER_12C89B48507C,2023-05-15 12:04:32,84.0,11.44
ORDER_532BB91661,USER_6BE50C1BF672,2023-05-15 11:30:34,200.0,27.25
ORDER_DFE2DA0901,USER_09D11366BFCD,2023-05-15 10:34:23,240.0,32.7
ORDER_61C5780451,USER_FBBAE6BAE809,2023-05-15 10:21:27,380.0,51.77
ORDER_D94DE2F2D4,USER_DA2D4078F213,2023-05-15 10:18:40,194.0,26.43
ORDER_CCF61A103F,USER_063DC8E892E2,2023-05-15 09:59:07,349.0,47.55
ORDER_58EE32B5C0,USER_3596759D914E,2023-05-15 09:56:01,221.0,30.11
ORDER_F55AB9663D,USER_CE9CADE86E7B,2023-05-15 09:55:10,326.0,44.41
ORDER_36E58372F3,USER_CE83237C2CFC,2023-05-15 09:52:50,200.0,27.25
ORDER_658BCBAACE,USER_26446537E94B,2023-05-15 09:23:48,200.0,27.25
ORDER_6DB0760ECA,USER_F95BC5269B16,2023-05-15 09:00:51,134.0,18.26
ORDER_9B015F3F12,USER_5C71C7951069,2023-05-15 08:33:30,162.0,22.07
ORDER_3916C7547A,USER_A8AD5495F797,2023-05-15 08:32:46,210.0,28.61
ORDER_8BDEB48DD1,USER_59BB8BD74121,2023-05-15 08:26:44,100.0,13.62
ORDER_31EF89F511,USER_71263D24A21C,2023-05-15 08:11:16,300.0,40.87
ORDER_A735CEE3EF,USER_230C30AADCD1,2023-05-15 08:11:09,365.0,49.73
ORDER_70A1770CA0,USER_9499B3839511,2023-05-15 08:09:46,200.0,27.25
ORDER_03112028EB,USER_27ECB36D96C6,2023-05-15 08:06:53,100.0,13.62
ORDER_F6288378CE,USER_24ECAE171570,2023-05-15 08:05:22,187.0,25.48
ORDER_F01AFD023C,USER_6D3B2023707E,2023-05-15 08:05:01,481.0,65.53
ORDER_01F72C78B6,USER_2C36C9D64874,2023-05-15 07:55:43,100.0,13.62
ORDER_6C1B46215C,USER_F97C6B3F301F,2023-05-15 07:54:07,300.0,40.87
ORDER_C80E8D79E3,USER_53568D068485,2023-05-15 07:44:08,260.0,35.42
ORDER_A4EE6A7D60,USER_603545A39463,2023-05-15 07:39:34,235.0,32.02
ORDER_287B155403,USER_AFEAAA4D84AB,2023-05-15 07:36:21,300.0,40.87
ORDER_AA60443B34,USER_AC4CC4723018,2023-05-15 07:35:32,300.0,40.87
ORDER_7BE6357F18,USER_3C9C15D7A5AB,2023-05-15 07:29:03,200.0,27.25
ORDER_F1B8A092EB,USER_448B2CD6B66F,2023-05-15 07:25:39,171.0,23.3
ORDER_E4FE01C3B0,USER_A95DEB9E6B6E,2023-05-15 06:32:40,262.0,35.69
ORDER_3FEB47C09C,USER_87C4A27692E5,2023-05-15 06:10:00,200.0,27.25
ORDER_800E335321,USER_528961FDD817,2023-05-15 06:02:18,129.61,17.66
ORDER_904527E6BA,USER_D2BDFA7091BA,2023-05-15 05:55:05,133.0,18.12
ORDER_CB6DADE8C1,USER_67E0699D10E1,2023-05-15 05:24:16,230.0,31.34
ORDER_EFD7659CA1,USER_4E5741E1D320,2023-05-15 03:31:46,107.0,14.58
ORDER_939AFB285A,USER_B444CB8B98F6,2023-05-14 23:13:23,311.0,42.37
ORDER_E174A77C97,USER_64DDE3798CAA,2023-05-14 23:12:40,235.0,32.02
ORDER_FBA01344FB,USER_FF6C96D5B5EB,2023-05-14 22:09:59,171.0,23.3
ORDER_D5480C53B0,USER_5789B4C907C3,2023-05-14 21:45:43,210.0,28.61
ORDER_F0A6DEAD82,USER_D81A3731DE8E,2023-05-14 21:19:10,420.0,57.22
ORDER_01282C9190,USER_C0AE79B35001,2023-05-14 20:48:16,332.0,45.23
ORDER_EFDD0D0BEC,USER_ED68862B03EE,2023-05-14 20:42:01,261.0,35.56
ORDER_655965CE80,USER_54B5F04A0FDB,2023-05-14 20:36:09,200.0,27.25
ORDER_DB03CF5415,USER_88BBD6DA20DD,2023-05-14 20:35:12,207.0,28.2
ORDER_1C2EA58EAB,USER_7EEA1B97E734,2023-05-14 20:20:38,200.0,27.25
ORDER_BB03DDC355,USER_DC19C389D1FB,2023-05-14 20:11:34,314.25,42.81
ORDER_EF93CAAA57,USER_6BA0E2CFF5AC,2023-05-14 20:11:16,208.0,28.34
ORDER_9EE66D3A54,USER_FABD6493DA31,2023-05-14 19:56:15,218.0,29.7
ORDER_DBBD62023A,USER_18FA8411F6EA,2023-05-14 19:42:43,137.95,18.79
ORDER_9BD12D0B4E,USER_F16A81FC3BBE,2023-05-14 19:30:45,224.0,30.52
ORDER_C8FAFC7B95,USER_51A2235EE140,2023-05-14 19:30:06,229.0,31.2
ORDER_B00EC518D0,USER_8A35225B2B0A,2023-05-14 19:29:38,175.72,23.94
ORDER_277DD164EE,USER_B1717E159293,2023-05-14 19:29:14,236.0,32.15
ORDER_52E278AB6D,USER_270024812919,2023-05-14 19:18:34,100.0,13.62
ORDER_264260024D,USER_772120FE1AEF,2023-05-14 19:18:06,157.0,21.39
ORDER_82AC7334DA,USER_7CD31E58D773,2023-05-14 19:15:46,310.0,42.23
ORDER_97FD0E0B42,USER_9BE0F9B6EA6A,2023-05-14 19:01:17,255.0,34.74
ORDER_E85EEA75AA,USER_F94C0AA6E508,2023-05-14 18:59:22,150.0,20.44
ORDER_E58F45AAB8,USER_28344D7A97B2,2023-05-14 18:58:57,291.0,39.65
ORDER_BD4381E8A5,USER_F679D10F3A41,2023-05-14 18:53:04,260.0,35.42
ORDER_78E6E987F1,USER_1E3A3C20E8F1,2023-05-14 18:47:45,300.0,40.87
ORDER_00C09ADB47,USER_B7C8E8D06FC4,2023-05-14 18:27:45,286.0,38.96
ORDER_F29748CE76,USER_38925220449B,2023-05-14 17:59:17,415.0,56.54
ORDER_F5645DF110,USER_821B6BC40D65,2023-05-14 17:43:33,290.0,39.51
ORDER_9AC6481F4D,USER_D143474CFDEF,2023-05-14 17:38:51,112.0,15.26
ORDER_8639E648A3,USER_B32AD3DE178E,2023-05-14 17:36:13,75.0,10.22
ORDER_979139D2A6,USER_E12060401990,2023-05-14 17:36:04,183.0,24.93
ORDER_C89CAB1A93,USER_E67BD3097F67,2023-05-14 17:31:12,243.0,33.11
ORDER_F62931D615,USER_8945349BBD57,2023-05-14 17:19:24,176.0,23.98
ORDER_4879C37DF8,USER_D8735503D16B,2023-05-14 17:12:04,271.0,36.92
ORDER_195B1EA6DF,USER_C8982309B7A0,2023-05-14 17:00:31,332.0,45.23
ORDER_BF2CEA3BC1,USER_455B5A8E258C,2023-05-14 17:00:21,368.0,50.14
ORDER_01E285AAC8,USER_DBAEA58BE576,2023-05-14 17:00:04,500.0,68.12
ORDER_3B107BC078,USER_AB39D935C6D1,2023-05-14 16:51:15,112.0,15.26
ORDER_0223BF9E30,USER_791D0E61FDDD,2023-05-14 16:46:08,259.94,35.41
ORDER_BDAA5A3C2A,USER_0E00FE9B4157,2023-05-14 16:45:16,302.0,41.14
ORDER_F3C2F16E57,USER_8E74E6B8D0FB,2023-05-14 16:44:06,200.0,27.25
ORDER_DD282060AE,USER_4E6DCB5610AB,2023-05-14 16:32:51,34.0,4.63
ORDER_E5F2E0C30A,USER_414146127E36,2023-05-14 16:24:55,331.0,45.1
ORDER_A57604B8F6,USER_B3664283DD7F,2023-05-14 16:06:29,200.0,27.25
ORDER_197BED1232,USER_C178C247F147,2023-05-14 15:56:44,301.0,41.01
ORDER_4CB4F1839D,USER_7D4CD1E0A574,2023-05-14 15:55:11,100.0,13.62
ORDER_450590E294,USER_A7660FF47B63,2023-05-14 15:53:44,254.0,34.6
ORDER_14D95726DA,USER_FDCE8ADAFA27,2023-05-14 15:50:51,175.0,23.84
ORDER_AA581777B8,USER_4D8E25265A0F,2023-05-14 15:50:23,326.0,44.41
ORDER_80DB0CE3E8,USER_853ABA6DF3BE,2023-05-14 15:45:12,133.18,18.14
ORDER_B64698B59E,USER_54E6F610BD6F,2023-05-14 15:39:59,142.0,19.35
ORDER_873E349146,USER_8F423087AE48,2023-05-14 15:39:37,301.0,41.01
ORDER_E90B4EDA14,USER_1A6CC12E29A5,2023-05-14 15:39:27,200.0,27.25
ORDER_E03E3C8955,USER_AF20B59B3087,2023-05-14 15:29:06,215.0,29.29
ORDER_4CB3BE4619,USER_7B87ABE95273,2023-05-14 15:26:34,200.0,27.25
ORDER_A3601B3C3D,USER_90593D6DBED7,2023-05-14 15:20:40,73.4,10.0
ORDER_6F93370DA6,USER_FBDC14FFC68C,2023-05-14 15:07:58,200.0,27.25
ORDER_1DDE1C0CD6,USER_025489EDC479,2023-05-14 15:06:32,200.0,27.25
ORDER_15407BC351,USER_893E139BBBCB,2023-05-14 15:06:08,15.0,2.04
ORDER_9CCC8E0416,USER_A22A394C702F,2023-05-14 15:05:48,85.0,11.58
ORDER_8929905681,USER_79809DDD98A3,2023-05-14 14:59:44,306.0,41.69
ORDER_D9649603EF,USER_0E3774553721,2023-05-14 14:44:05,309.0,42.1
ORDER_5F2FAC06F4,USER_74A925BF6E80,2023-05-14 14:34:38,200.0,27.25
ORDER_E1473FF865,USER_28570634E72F,2023-05-14 14:28:58,308.0,41.96
ORDER_4B7CEF2A76,USER_9D4601EF0EF9,2023-05-14 14:20:42,300.0,40.87
ORDER_56F101E561,USER_3EC079B6E1F6,2023-05-14 14:20:00,217.0,29.56
ORDER_7CC305DA4C,USER_DD837E690BCE,2023-05-14 14:17:25,280.0,38.15
ORDER_AB4F12806F,USER_06836BC551F2,2023-05-14 14:03:48,283.0,38.56
ORDER_FDF600BBEB,USER_AD4DB334F087,2023-05-14 14:00:01,200.0,27.25
ORDER_EC6E020709,USER_732ACF624413,2023-05-14 13:58:18,39.0,5.31
ORDER_31DE95D2CE,USER_D9C03A92D972,2023-05-14 13:46:12,200.0,27.25
ORDER_E72A97AAB6,USER_108B685D0628,2023-05-14 13:45:37,293.0,39.92
ORDER_B101AA1064,USER_A4A6B6A9A6FE,2023-05-14 13:44:05,178.66,24.34
ORDER_C5A0E3A312,USER_8EA138224B13,2023-05-14 13:28:59,173.0,23.57
ORDER_85579B6142,USER_867A190C1C3A,2023-05-14 13:24:51,52.18,7.11
ORDER_5C390085B7,USER_CFFA4BE915BA,2023-05-14 13:21:00,100.0,13.62
ORDER_AF98866A02,USER_85D93B9D180A,2023-05-14 13:19:34,246.0,33.51
ORDER_07133B5CD8,USER_40B820DD99B5,2023-05-14 13:12:34,100.0,13.62
ORDER_43EB37D519,USER_20B6DDC0806E,2023-05-14 13:05:25,385.0,52.45
ORDER_F2ED77E22B,USER_8D6CA0956233,2023-05-14 12:57:25,238.56,32.5
ORDER_6860D58DA7,USER_DA274E738F9B,2023-05-14 12:41:46,265.0,36.1
ORDER_281A3E3FAF,USER_B7652B51C83F,2023-05-14 12:40:55,200.0,27.25
ORDER_AC8BB9CA7F,USER_9E0A6C296E5F,2023-05-14 12:39:39,343.0,46.73
ORDER_E6E3572012,USER_06169EC50832,2023-05-14 12:13:07,222.0,30.25
ORDER_5CC7E8D3F1,USER_BE16B770E086,2023-05-14 12:01:45,183.0,24.93
ORDER_B29D6B7D1F,USER_656CAF296781,2023-05-14 11:53:38,260.0,35.42
ORDER_A8D9A030BC,USER_30966C975906,2023-05-14 11:50:27,251.0,34.2
ORDER_DAA2514E74,USER_C17FC865A3BF,2023-05-14 11:37:45,353.0,48.09
ORDER_9AC6A1D1B6,USER_5FF4CE3DB856,2023-05-14 11:34:32,273.0,37.19
ORDER_CEB0DE35E8,USER_BC04AE878D41,2023-05-14 11:34:19,281.0,38.28
ORDER_502D1E4172,USER_709AE8987A05,2023-05-14 11:13:15,177.79,24.22
ORDER_494999363D,USER_7B597BA3F37F,2023-05-14 11:11:30,100.0,13.62
ORDER_96E35898E2,USER_22F10F898DA4,2023-05-14 11:02:46,100.0,13.62
ORDER_73521986AC,USER_4D1356FF8CCB,2023-05-14 10:45:03,347.0,47.28
ORDER_826952531E,USER_3814F9648080,2023-05-14 10:44:35,350.0,47.68
ORDER_E301773C34,USER_C22156E00379,2023-05-14 10:41:43,300.0,40.87
ORDER_F7DA1087EB,USER_FFEDF59B23CD,2023-05-14 10:39:48,200.0,27.25
ORDER_A7C01E0B86,USER_77E4DCBB32B8,2023-05-14 10:38:13,305.0,41.55
ORDER_CFCBC7E65C,USER_FB16720F9FA2,2023-05-14 10:36:23,86.0,11.72
ORDER_56977EFB00,USER_7BBA74503A71,2023-05-14 10:35:31,100.0,13.62
ORDER_110B5283A0,USER_A2ADD7F3BB30,2023-05-14 10:32:04,265.0,36.1
ORDER_2FFF728C43,USER_D7EEAFDEF743,2023-05-14 10:24:08,200.0,27.25
ORDER_C5BE13FA8F,USER_D86B35AA7844,2023-05-14 10:21:45,200.0,27.25
ORDER_165A18E5ED,USER_431C3E790414,2023-05-14 10:20:37,330.0,44.96
ORDER_C85068BE2D,USER_550DB1E5BF51,2023-05-14 10:15:36,143.0,19.48
ORDER_C870264ECA,USER_56A4D469A16C,2023-05-14 10:15:28,32.0,4.36
ORDER_292610204E,USER_32E7521BA4A9,2023-05-14 10:14:17,222.0,30.25
ORDER_5F2AE45B0C,USER_F4EB8DA91490,2023-05-14 10:13:55,242.0,32.97
ORDER_8D24774F07,USER_9FC562EEF2E6,2023-05-14 09:59:31,107.92,14.7
ORDER_B28FD238F3,USER_46FAC2970EC1,2023-05-14 09:59:00,207.0,28.2
ORDER_F52B358437,USER_437C82FC9A8A,2023-05-14 09:54:05,141.0,19.21
ORDER_4F8C026CB4,USER_03C0A040E2C5,2023-05-14 09:49:19,225.0,30.65
ORDER_11418C8F91,USER_E544E993FF98,2023-05-14 09:44:20,166.0,22.62
ORDER_0D4A8FB37C,USER_8B2918D9BEAE,2023-05-14 09:39:12,292.0,39.78
ORDER_BEAF9E1718,USER_E7DC5B41608C,2023-05-14 09:33:56,200.0,27.25
ORDER_5567B972D2,USER_CBD34C609CF7,2023-05-14 09:33:21,207.0,28.2
ORDER_7711FF30F0,USER_0A2130C23394,2023-05-14 09:15:20,206.0,28.07
ORDER_FA2DE643B6,USER_74780DB61A8F,2023-05-14 09:03:35,200.0,27.25
ORDER_735240B3FB,USER_BF277F693847,2023-05-14 08:49:14,170.0,23.16
ORDER_F3FDF620E6,USER_4BEDE4A75842,2023-05-14 08:40:54,190.0,25.89
ORDER_C5DE2E116F,USER_52B6AA9F5B25,2023-05-14 08:37:32,100.0,13.62
ORDER_F3451289FD,USER_40352C6732D7,2023-05-14 08:25:38,276.0,37.6
ORDER_0E1329E4AB,USER_733315A18039,2023-05-14 08:22:20,200.0,27.25
ORDER_49360BBA70,USER_9E8507FC1A35,2023-05-14 08:13:04,230.0,31.34
ORDER_91590AFE18,USER_37A043B22A5D,2023-05-14 08:05:57,172.0,23.43
ORDER_9AEE56C284,USER_29F48F4E0019,2023-05-14 07:42:45,293.0,39.92
ORDER_ABF444B6FA,USER_6E82FD92686F,2023-05-14 07:26:02,345.0,47.0
ORDER_F4ACC32688,USER_E43AD6710221,2023-05-14 07:24:48,170.0,23.16
ORDER_C02BAAFA7B,USER_04D332D67F87,2023-05-14 07:09:00,200.0,27.25
ORDER_FC799D6A65,USER_30C0F6019481,2023-05-14 06:57:38,200.0,27.25
ORDER_0C05027883,USER_E29170BCD5D4,2023-05-14 06:22:40,300.0,40.87
ORDER_05222F9C15,USER_B98649B02528,2023-05-14 06:07:37,180.0,24.52
ORDER_D10481794C,USER_CEB6902CCB25,2023-05-14 05:47:08,290.0,39.51
ORDER_EBFDF5AFEF,USER_0318689EF75B,2023-05-14 05:19:58,200.0,27.25
ORDER_EF6D42DA7A,USER_6276E2C3BE62,2023-05-13 23:02:17,200.0,27.25
ORDER_E675CD910B,USER_E287960168CD,2023-05-13 22:41:07,100.0,13.62
ORDER_40DA91439A,USER_822F1B67571F,2023-05-13 22:29:57,204.0,27.79
ORDER_D0FCB9EC32,USER_18F365A3B3BB,2023-05-13 22:24:53,183.0,24.93
ORDER_ED789A22BB,USER_A306A4879CBD,2023-05-13 22:12:39,282.0,38.42
ORDER_F3776D2F41,USER_EBF57A942D9A,2023-05-13 21:39:56,200.0,27.25
ORDER_9945BBDEF3,USER_52F92028D96A,2023-05-13 21:22:39,200.0,27.25
ORDER_73538DCC36,USER_59F83883EA0A,2023-05-13 21:00:45,200.0,27.25
ORDER_97A327C2BC,USER_0D4B817B0C71,2023-05-13 20:38:12,200.0,27.25
ORDER_654EE2D91B,USER_797EE6217F33,2023-05-13 20:24:54,200.0,27.25
ORDER_703659EBB0,USER_13F85A4AA899,2023-05-13 20:13:08,176.0,23.98
ORDER_ACFC199975,USER_07EC8162EC9C,2023-05-13 19:49:56,240.0,32.7
ORDER_C1BE13BC10,USER_27FA2CE82A3E,2023-05-13 19:17:02,340.0,46.32
ORDER_58BDEE71A7,USER_1615ECF0E7A1,2023-05-13 18:55:57,281.0,38.28
ORDER_A4D5A42AF8,USER_4B1D2D694780,2023-05-13 18:55:01,311.0,42.37
ORDER_FBFE0E6FD8,USER_CDA43E8127F0,2023-05-13 18:45:38,200.0,27.25
ORDER_513AF18A27,USER_1E0B00776ED4,2023-05-13 18:37:38,132.0,17.98
ORDER_DF03BDD3A5,USER_1E846C022797,2023-05-13 18:37:24,269.0,36.65
ORDER_D4F9DDAE44,USER_9EACAAAD3394,2023-05-13 18:31:19,250.74,34.16
ORDER_50DD5E1D33,USER_F0E45137DA70,2023-05-13 18:27:56,157.0,21.39
ORDER_77BF0F3536,USER_CDBC53348D2F,2023-05-13 18:27:17,200.0,27.25
ORDER_C7A50ABB20,USER_FAA14236C6E1,2023-05-13 18:10:17,200.0,27.25
ORDER_771F645A0D,USER_2C30441D9196,2023-05-13 18:03:17,271.0,36.92
ORDER_98DBD25643,USER_440E9AB9D1D0,2023-05-13 18:00:33,200.0,27.25
ORDER_1E3678AC76,USER_4A58D04FBAB9,2023-05-13 17:58:42,177.65,24.2
ORDER_07D864B58F,USER_59A56785ECCB,2023-05-13 17:48:39,225.0,30.65
ORDER_325FB1827C,USER_F764CCDD28FA,2023-05-13 17:36:40,50.0,6.81
ORDER_20C7E92DA1,USER_C1C33F4A2CF4,2023-05-13 17:31:33,100.0,13.62
ORDER_3C6EB029A9,USER_659A0940473C,2023-05-13 17:29:02,260.0,35.42
ORDER_449AAFE27F,USER_E3AE422E0EDD,2023-05-13 17:28:57,200.0,27.25
ORDER_0D48DCAF74,USER_7CBED0CA14B6,2023-05-13 17:26:40,410.0,55.86
ORDER_73E8AFF0B9,USER_4118FA771360,2023-05-13 17:10:14,200.0,27.25
ORDER_E406092429,USER_24606BC57F93,2023-05-13 17:08:04,282.0,38.42
ORDER_05CE394638,USER_731AE54B2327,2023-05-13 17:07:51,481.0,65.53
ORDER_3A5050B249,USER_C24CD9DEB719,2023-05-13 16:52:26,276.0,37.6
ORDER_5525CB5621,USER_07B6AF131106,2023-05-13 16:41:05,433.0,58.99
ORDER_F902AA5ECF,USER_F3E60BA1FE75,2023-05-13 16:38:09,205.0,27.93
ORDER_737DF4EE4C,USER_E6DA324BC987,2023-05-13 16:36:28,260.0,35.42
ORDER_833CC7E9AF,USER_5064B0F18578,2023-05-13 16:21:53,235.0,32.02
ORDER_E3D61D533B,USER_6F96A9B130C7,2023-05-13 16:17:48,100.0,13.62
ORDER_E496327BDF,USER_06AE1511C667,2023-05-13 15:55:21,260.0,35.42
ORDER_F2540CCACA,USER_A9B827CB97AD,2023-05-13 15:52:47,200.0,27.25
ORDER_648D4C797A,USER_B566C4B8A33F,2023-05-13 15:49:30,200.0,27.25
ORDER_18364ED407,USER_E4DB2DB135D9,2023-05-13 15:42:55,323.0,44.01
ORDER_E62E658C39,USER_CE79DE21B020,2023-05-13 15:39:45,200.0,27.25
ORDER_9E9C05C013,USER_FC0117635DC2,2023-05-13 15:36:15,297.0,40.46
ORDER_2AA2F9491C,USER_40BCC725E5C8,2023-05-13 15:30:34,375.0,51.09
ORDER_8D007D8E54,USER_882D57CF236C,2023-05-13 15:18:11,342.0,46.59
ORDER_81CAF9294A,USER_C02B4E5BAD25,2023-05-13 15:14:22,300.0,40.87
ORDER_34CFC80ECC,USER_D6E7AF7C98BD,2023-05-13 14:50:02,73.0,9.95
ORDER_37E0F57271,USER_802FCC8A9DAE,2023-05-13 14:40:52,200.0,27.25
ORDER_5513C59E2C,USER_126B3236A566,2023-05-13 14:01:45,200.0,27.25
ORDER_80F355748C,USER_D14788A09F0A,2023-05-13 14:01:32,271.0,36.92
ORDER_200615A849,USER_D5CBEE4636C2,2023-05-13 13:58:47,100.0,13.62
ORDER_D341FBF569,USER_790F75569BB7,2023-05-13 13:57:25,200.0,27.25
ORDER_5165AEDD36,USER_A64E0176E5FC,2023-05-13 13:54:15,134.0,18.26
ORDER_D85487EDCE,USER_DA3732B1F5B3,2023-05-13 13:46:18,200.0,27.25
ORDER_534636ACE1,USER_C5D216D9F045,2023-05-13 13:45:25,200.0,27.25
ORDER_24A7181D8F,USER_9A92DBD5FA39,2023-05-13 13:41:36,283.0,38.56
ORDER_6718BD0F34,USER_EC194FD54FCC,2023-05-13 13:37:14,236.0,32.15
ORDER_7FA01E33A9,USER_CC87226EBD55,2023-05-13 13:32:27,100.0,13.62
ORDER_310CBF7A68,USER_F9F4EBFE7B0E,2023-05-13 13:29:06,235.0,32.02
ORDER_0C40930EB7,USER_76BF833FFCFA,2023-05-13 13:23:03,212.0,28.88
ORDER_3EAB9D27CE,USER_F69EC0A586A6,2023-05-13 13:21:27,200.0,27.25
ORDER_A26E12F75C,USER_FCD247534AD2,2023-05-13 13:19:11,125.0,17.03
ORDER_A31012080B,USER_294DF58AD93B,2023-05-13 13:13:54,305.0,41.55
ORDER_D396CC4999,USER_D9C2072E237A,2023-05-13 12:45:14,100.0,13.62
ORDER_9AF3ED02F9,USER_CF6F1706DEAB,2023-05-13 12:43:28,500.0,68.12
ORDER_1B55D6933C,USER_149D5DA9F808,2023-05-13 12:35:53,185.0,25.2
ORDER_3767991E7D,USER_E444A84A0979,2023-05-13 12:25:11,226.0,30.79
ORDER_7818331CC0,USER_C67B8992031B,2023-05-13 12:12:13,245.0,33.38
ORDER_6DA1AA8FB8,USER_57D80F39B626,2023-05-13 12:08:55,130.0,17.71
ORDER_4AA35FA9AC,USER_F71662261BE4,2023-05-13 12:03:09,257.0,35.01
ORDER_00CBB8ABBB,USER_67FF3BAF0C1D,2023-05-13 12:02:55,19.0,2.59
ORDER_55AE6DB97B,USER_C8D8CAAA361F,2023-05-13 11:51:34,190.0,25.89
ORDER_BE269EE6C7,USER_6E98AFDA4FE0,2023-05-13 11:39:29,200.0,27.25
ORDER_BD577D7736,USER_FA2CC940840B,2023-05-13 11:35:27,175.0,23.84
ORDER_35A56D9600,USER_4384394D5B78,2023-05-13 11:34:47,200.0,27.25
ORDER_404BDA448E,USER_66BBAEE1AF63,2023-05-13 11:23:24,210.0,28.61
ORDER_7AE778523D,USER_A1BDCE4D90D4,2023-05-13 11:20:24,230.0,31.34
ORDER_325734404E,USER_5CE9BE6ACF43,2023-05-13 11:17:58,249.0,33.92
ORDER_29D1376CD7,USER_0514D19C7247,2023-05-13 10:52:06,200.0,27.25
ORDER_E2BCEAF3C5,USER_59D53721F17A,2023-05-13 10:51:46,271.0,36.92
